review,rate
"Pembaruan baru mengacaukan sistem pemesanan. Saya memesan perjalanan dari rumah saya di Jakarta Timur ke kantor saya di Jakarta Utara, dan saya mendapat driver dari sekitar Jakarta Pusat yang tidak masuk akal. Silakan perbaiki sistemnya karena saya sangat menyukai aplikasi ini",negative
tidak ada tanda terima yang dikeluarkan melalui email. tol dan biaya tambahan tidak tercermin dalam tanda terima elektronik.,negative
Dicocokkan dengan driver lebih dari 20 menit dari saya.,negative
"setiap kali saya membuka kembali pesanan saya, itu terus memberikan pesan seperti ""apakah Anda tahu Anda bisa mengirim pesan kepada pengemudi"" dan ketika saya mengklik itu selalu mengatakan ""ada yang salah dengan akun Anda"" dan kemudian memaksa saya untuk login kembali dengan akun saya. Sangat mengganggu tolong perbaiki ini",negative
"setelah memperbarui aplikasi, GoBills tidak berfungsi lagi. ketika saya mengkliknya, aplikasi GoJek mati secara otomatis. perlu diperbaiki. sebelum pembaruan bekerja dengan baik. sudah uninstall dan instal ulang aplikasi, GoBills masih tidak berfungsi",negative
"Menunggu perjalanan saya begitu lama hanya untuk itu ""ditolak"". Rupanya ada bug / kesalahan dengan aplikasi yang membuatnya tampak begitu. Jadi pengemudi tiba-tiba datang dan mengirim pesan kepada saya mengatakan bahwa dia sudah sampai ketika saya sudah berada di taksi lain.",negative
"bug !!! aplikasi ini selalu meminta untuk mengaktifkan gps saya ketika membukanya, meskipun saya sudah menyalakannya. Masih bagus jika saya menggunakannya untuk memesan perjalanan, tetapi tidak bisa menggunakannya untuk makanan. Saya menggunakan Asus Max Pro M1. Tolong perbaiki. Terima kasih.",negative
aplikasi ini adalah total bencana. Buang-buang waktu dan mungkin berpotensi berbahaya karena mengambil semua data Anda tetapi tidak merespons.,negative
Aplikasi yang sangat membantu,positive
"Halo, baru saja memperbarui aplikasi. sekarang saya mendapat jumlah biaya konyol yang harus saya bayar. ketika saya pergi ke sekolah jaraknya hanya 3 km, tetapi ketika saya pulang dari sekolah jaraknya 10 km. Saya sangat kecewa dengan ini. jadi perbaiki ini tolong itu mengganggu saya",negative
Peta tidak berfungsi lagi. Tidak menunjukkan posisi driver yang benar. Harga salah. Biasanya makanan dua kali lipat harga ketika tiba. Tolong perbaiki.,negative
"Timer pertama saya menggunakan aplikasi gojek ini dan saya merasa user friendly dan cepat. Uang kembali berbeda dengan diskon. Bagaimana cara kerjanya? Setiap kali saya melakukan transaksi, uang kembali ditambahkan ke akun saya. Tolong jelaskan saya. Terima kasih.",positive
"aplikasi ini moderat, dan ketika mengalami masalah, layanan pelanggan mereka tidak dapat benar-benar memahami masalahnya dan berpura-pura bahwa mereka dapat dan menyelesaikannya dengan cara mereka sendiri. mengerikan",negative
"Setiap kali saya mencoba menggunakan kartu debit saya dan memasukkan info saya, itu hanya mengarahkan saya ke halaman kesalahan yang tidak memungkinkan saya untuk memasukkan OTP saya. Harap perbaiki ini atau saya beralih kembali ke Grab",negative
"Saya memilih naik, pergi mobil dan apa pun, tetapi tidak dapat membuat pesanan! Kirim email untuk meminta solusi, tetapi balasannya hanya balasan otomatis! Saya mencoba memperbaikinya dari panduan, masih macet setelah itu!",negative
"Ini adalah aplikasi yang sangat bagus untuk membuat hidup saya lebih mudah, apalagi sakit kepala untuk menjemput anak saya dari sekolah ketika saya sedang bekerja. Bisakah Anda membantu saya cara mengedit peringkat untuk driver? Saya membuat kesalahan dengan memberikan 2 bintang kemarin, itu seharusnya lima.",positive
"Mudah digunakan, murah, acara harian, voucher gratis, UI luar biasa (User Interface), pembaruan bagus, dan masih terus berkembang.",positive
"Aplikasi ini benar-benar ""gila"", Anda dapat melakukan hampir semua hal mulai dari mencari transportasi, makanan, pijat, pembersihan rumah / kantor, menyumbang dan banyak lagi .... dan juga mereka bersedia menambahkan lebih banyak fitur untuk memenuhi kebutuhan pelanggan. Sebagai orang Indonesia ... kami sangat bangga bahwa kami memiliki orang-orang berbakat ini",positive
"Aplikasi Naik Naik Sekarang Mahal, Senang itu terjangkau sebelumnya, Karena Peraturan Menteri Transportasi.",negative
"Aplikasi hebat, buat hidup saya lebih mudah, terima kasih!",positive
Aplikasi bagus! Sangat bermanfaat.,positive
"Aplikasi yang bagus. Aplikasi yang mudah digunakan. Luar biasa! Terima kasih, Gojek!",positive
"Aplikasi ini sangat membantu ketika saya bepergian ke mana saja. Saya dapat memesan sepeda motor, mobil, taksi, dan lainnya hanya dalam satu aplikasi. Aku menyukainya!",positive
"Saya senang dapat menggunakan aplikasi ini karena memfasilitasi kegiatan sehari-hari seperti pindah lokasi dengan nyaman, membeli makanan ketika lapar di tengah malam, dan juga dapat membantu sumbangan kepada orang yang membutuhkan melalui fitur memberi-pergi, terima kasih gojek: )",positive
Sampai sekarang setelah aplikasi selama berminggu-minggu masih tidak dapat menggunakan aplikasi. Ditampilkan akan diberitahu untuk menggunakan aplikasi setiap kali mencoba menggunakan aplikasi untuk memesan transportasi. Sampah!,negative
Keluhan ini bukan dari saya tetapi seseorang yang dikunci dan tidak dapat masuk kembali hanya karena nomor lamanya kedaluwarsa. Kalian harus mengubah kebijakan masuk / naik karena ada banyak orang yang kehilangan nomor lamanya. Sampai saat itu 1 bintangnya,negative
Mudah Mendaftar,positive
Semua yang saya butuhkan dalam satu aplikasi.,positive
Aplikasi hebat. Memberikan banyak fleksibilitas kepada pengguna.,positive
"Ini aplikasi yang sangat bagus, Anda harus menginstalnya sekarang !!",positive
Bagus dan bagus. Tetapi beberapa kali waktu agak lama,positive
"Aplikasi yang bermanfaat untuk memesan transportasi dan belanja online. Tetapi karena aplikasi meminta saya untuk memperbarui, tiba-tiba aplikasi itu hilang dari ponsel saya, dan saya tidak dapat mengunduh lebih banyak karena kesalahan 901. Adakah yang bisa membantu saya? Terima kasih",positive
Mudah dan lugas. Diatur dengan baik. Saya percaya ini juga dinamis dan akan bereaksi terhadap komentar yang produktif untuk perbaikan lebih lanjut untuk layanan yang cepat dan mulus. Luar biasa .. Pimpin saja !! 😘,positive
"Tiba-tiba saya mendapat masalah koneksi, namun sopir sudah membeli makanan yang saya pesan. Saya mencoba berkomunikasi dengan pengemudi dan kemudian tidak ada apa-apanya. Apa apaan -,-",negative
"Desainnya menjadi lebih membingungkan, dan sekarang saya tidak bisa menyaring makanan menggunakan kategori makanan karena dihapus dari fitur versi baru. Harap tambahkan kembali fitur kategori makanan sehingga saya dapat meningkatkan tarif saya",negative
"GoJek yang terhormat, aplikasi Anda bagus dan fitur pembayaran Anda nanti luar biasa. Saya mendapat fitur ini bulan lalu dan ini fitur yang sangat bagus. Kemarin, saya sudah membayar gaji saya nanti, tetapi mengapa hari ini saya mendapat pemberitahuan untuk membayar lagi? tolong bantu",negative
"Notifikasi terlalu banyak. Memberi saya pemberitahuan pagi ini yang intinya mengatakan 'mari naik gojek!'. Tidak ada promo, tidak ada apa-apa. Hanya pemberitahuan yang mengingatkan Anda untuk menggunakan aplikasi.",negative
"saya tidak bisa memesan makanan untuk tampilan hari, aplikasi terus meminta saya untuk ""mengaktifkan lokasi"", tetapi ketika saya menggunakan ambil saya dapat memesan tanpa meminta saya untuk mengaktifkan lokasi saya. lokasi saya sudah pasti hidup.",negative
Terlalu banyak pemberitahuan promo aplikasi yang mengganggu,negative
"Tidak direkomendasikan, begitu banyak harga tidak tetap, harga tidak konsisten, jangan gunakan gobluebird.",negative
"Aplikasi bagus, lebih baik ya!",positive
Selama saya menggunakan go jek atau pergi mobil semuanya berjalan dengan baik.,negative
"aplikasi ini selalu bekerja dengan baik. nvr harus menangani masalah apa pun menggunakan aplikasi ini. setiap transaksi berjalan lancar dan menyenangkan. sejauh ini GO JEK memuaskan saya. dan ofcourse telah membuat saya bangga. karena itu dari Indonesia untuk Asia. terus, teman-teman! ure baik-baik saja! Terima kasih",positive
"Saya scammed dan beberapa kali terjebak dalam mobil dengan pengemudi yang berbahaya. aplikasi tidak akan mengizinkan saya melaporkannya dan opsi untuk menilai driver setelahnya ""secara ajaib"" menghilang. aplikasi ini bekerja untuk pengemudi yang tidak berniat dan tidak bertanggung jawab dan tidak melindungi penumpang.",negative
Saya telah memperbarui aplikasi ... keseimbangannya lebih dari cukup ... dan selalu gagal ketika saya ingin membayar menggunakan GoPay ... Perbaiki dan perbaiki itu terlebih dahulu maka saya akan memperbaiki tingkat bintang. Sayang sekali!,negative
"Peta tidak akurat, untuk 2 kali saya punya pengalaman traumatis harus menunggu, basah kuyup dan sopir selalu datang lebih lama dari perkiraan durasi dan sopir mengklaim peta itu tidak benar.",negative
aplikasi gojek selalu membutuhkan pembaruan. sementara tidak semua ponsel memiliki cukup ruang untuk peningkatan. saya untuk satu tidak menggunakan gojek lagi. ambil sepertinya tidak perlu melakukan upgrade sesering mungkin.,negative
"Saya tidak pernah memiliki masalah dengan aplikasi ini, sangat bangga. Tapi kadang-kadang saya punya masalah dengan pengemudi, jadi saya memberi mereka satu atau dua bintang. Kerja bagus, tolong teruskan aplikasi ini dan perhatikan driver Anda.",positive
Tidak dapat mengirimkan umpan balik umum dalam aplikasi terutama di bawah 'Driver saya tidak menjemput saya'. Ini pada dasarnya hanya gambar bidang komentar dan tombol Kirim. Hanya sebuah gambar.,negative
Harga bagus dan layanan,positive
Ga bisa meng-upgrade gopay,negative
Waktu tunggu terlalu lama bagi pengemudi untuk datang. Silakan perbaiki. Rata-rata waktu tunggu 10 menit dan driver Anda datang dari jauh tetapi aplikasi ini menunjukkan banyak mobil yang ada di dekat saya.,negative
"Saya suka bagaimana aplikasi ini berjalan, jujur ​​saya tidak pernah menggunakan yang lain. Kerja bagus dan terus berjuang sayang semua tim! Masih banyak pengemudi kami yang tidak menggunakan aplikasi win-win ini dengan benar .. Bagaimanapun .. Terima kasih banyak untuk menjadi asisten transportasi saya selama ini.",positive
Layanan itu sendiri sebenarnya baik sebagian besar kali. Tapi saya benar-benar tidak suka bagaimana aplikasi memaksa saya untuk menilai layanan sebelum saya bisa menggunakannya untuk memesan makanan berikutnya. Saya lapar. Aku sedang dalam mood yang baik. Cara aplikasi ini menolak untuk membiarkan saya memesan makanan sebelum saya membesarkan driver sebelumnya konyol.,negative
Aplikasi ini diluncurkan di Singapura. Saya telah mengatur bahasa ke bahasa Inggris dan saya masih melihat sebagian besar konten dalam bahasa Indonesia. Mata uang masih Rp! Aplikasi ini belum siap untuk diluncurkan! Awal yang buruk.,negative
"Aplikasi perjalanan terbaik di Indonesia! Bisakah saya meminta fitur baru untuk gopay? Harap berikan beberapa alat pemfilteran untuk membiarkan saya memisahkan pesanan dan pembayaran saya dari GoRide, GoFood, dan sebagainya. Saya perlu ini untuk melacak pengeluaran saya, mungkin banyak orang lain memiliki pemikiran yang sama. Terimakasih banyak!",positive
GPS aplikasi salah. Itu terjadi pada saya sepanjang waktu ketika saya memesan GOJEK. Pelacakan kedatangan mobil tidak akurat.,negative
"aplikasi yang bagus, lebih murah daripada yang lain dan saya mendapat banyak manfaat dari ini. Dengan banyak fitur, mudah dipelajari, bermanfaat, sialan aku menyukainya!",positive
Tidak memiliki fitur seperti ambil. Tidak ada cara untuk memeriksa harga dan tidak dapat memilih titik awal dari lokasi Anda saat ini ..,negative
"Harap perbaiki 'Tambah Kartu'. saya mencoba memasukkan 2 kartu, dan ingin memilih pembayaran kartu, tetapi terus mengatakan 'tidak dapat memproses' permintaan saya.",negative
"aplikasi yang paling berguna, Anda dapat memiliki apa pun tanpa meninggalkan rumah Anda, baik mendapatkan, makanan, pijat dll & sangat mudah digunakan. Mereka juga memberikan banyak promo & poin untuk diperoleh setelah setiap layanan selesai👍👍👍",positive
Lebih dari selusin percobaan yang sia-sia kemudian saya meninggalkan ide menambahkan kartu saya ke akun saya. Sampai saat ini saya pikir itu sulit untuk antarmuka aplikasi menjadi clunkier daripada Grab's!,negative
Aplikasi ini tidak memungkinkan saya untuk memulihkan akun gojek menggunakan email terdaftar saya. Saya membuat panggilan untuk melakukannya tetapi nomor mereka sibuk tanpa kemampuan untuk menjatuhkan nomor telepon saya sehingga mereka dapat menelepon.,negative
Transportasi online terbaik. C cepat dan bermanfaat. 👍👍,positive
"Sangat bagus untuk lalu lintas tetapi sebagian besar pengemudi mereka membatalkan pesanan dan meminta Anda ongkos langsung, bertanya lebih lanjut apa yang ditampilkan di aplikasi.",positive
"Lol, setelah menyelesaikan semua misi saya dan mendapat 40 voucher atau lebih, mengapa tiba-tiba ada transaksi minimal untuk menerapkan voucher saya? Voucher yang Anda berikan hampir tidak bisa diterapkan",negative
"Njir, templat chat ganggu!",negative
Tidak dapat login 1 akun ke beberapa perangkat membuatnya rumit,negative
Lebih baik dan yang lebih baik,positive
Apk bagus dan cepat untuk layanan,positive
"Sopir tidak menjemput Anda setelah memesan. katakanlah perjalanan selesai tanpa menjemputmu. tidak dapat memeriksa apa yang terjadi. dikeluarkan tanda terima dengan diskon $ 5 saya juga. beruntung saya menaruh pembayaran tunai dan bukan kartu kredit! Tidak ada layanan pelanggan, panggilan atau email. JANGAN GUNAKAN KARTU KREDIT untuk saat ini.",negative
"Sangat andal dan kompak untuk kebutuhan sehari-hari: transportasi, makanan, pengiriman paket. Harga bervariasi, kadang-kadang lebih mahal dari pesaing. Tetapi kualitas dan keamanan adalah alasan saya menggunakan gojek setiap hari.",positive
"katanya BUGBUSTERS adalah pembaruan terbaru, tapi saya baru saja kehilangan saldo gopay saya setelah memperbarui aplikasi .. betapa ironi .. membuat saya berpikir dua kali untuk pernah menggunakan gopay di masa depan .. dilakukan dengan baik, sangat puas dengan pembaruan BUGBUSTERS Anda !!",negative
Daftarkan akun tersebut sejak 21 Desember. Hampir 3 minggu telah berlalu dan saya masih dalam daftar tunggu sementara yang lain yang telah mendaftarkannya pada tanggal yang lebih lambat mendapatkan akun mereka disetujui.,negative
"itu terus mempromosikan perubahan harga di daerah Anda meskipun mengklik ok sudah, saya masih tidak bisa memesan perjalanan saya. tampaknya terjebak dalam satu lingkaran. frustasi !!!",negative
"pada awalnya aplikasi ini sangat berguna, membuat kita mudah untuk naik gerbang dan nyaman, tetapi sekarang tidak lebih. sebagian besar karena pengemudi.",negative
"Sangat nyaman, semuanya dalam satu !!! Liburan 4 hari saya ke Bandung berjalan lancar berkat aplikasi ini. Pasti akan merekomendasikan ini kepada semua teman saya.",positive
"Aplikasi saya tiba-tiba tidak berfungsi .. setiap kali saya memesan mobil atau makanan, pada layar ponsel saya menulis ""entitas yang tidak dapat diproses"" saya mengatakan kepada @gojekindonesia di twitter dua kali untuk menyelesaikannya..tapi tidak ada hasil setelah berbulan-bulan. Bagaimana mungkin?",negative
"Antarmuka yang mudah digunakan, menu lengkap. Senang menggunakan ini. Sebagian besar karena Go-Pay memberi begitu banyak uang kembali untuk pembelian kami. Pertahankan, GoJek!",positive
Aplikasi hebat. Gojek terima kasih.,positive
Kesalahan buku ganda,negative
Puas dengan layanan motor Go jek..perilaku baik pengemudi dan mengemudi dengan hati-hati,positive
"Berguna dan mudah. Saya sudah menggunakan aplikasi ini sejak lama, dan sejauh ini saya tidak punya pengalaman buruk. sudah selesai dilakukan dengan baik! bagi saya sebagai mahasiswa, berbagai diskon menguntungkan👏👏",positive
Aplikasi yang sangat berguna untuk mendukung kebutuhan kita sehari-hari dan fitur-fiturnya terus bertambah dari waktu ke waktu serta para mitra.,positive
"Saya menggunakan ini terutama untuk pengiriman makanan. Aplikasi ini cukup baik, kecuali bahwa saya tidak dapat mematikan notifikasi yang tidak diinginkan dan mengganggu dan menghapus pesan di inbox.",negative
