review,rate
Alhamdulillah..bapak dan aa gojek sangat membantu..anter kiriman buat pelanggan dan adik yang lagi sakit.Terima kasih banyak,5
"Enak pakai gojek,kita terjamid sampai tujuan.. Kalau maxsim,jemput lama,kadang teman saya di turunin di tepi jalan Garah2 orderan gojek nya masuk.. Mulai sekarang pakai gojek aja selama nya.. Sukses selalu gojek.",5
Kg gk bsa upgrade gopay. Dlu mudah sekarang gk bsa sm skali. Uda di coba 20x jg gk bisa. #bangkrut,1
Go jek semoga tambah baik . Tolong diperhatikan kritik dan saran dari semua orang.,5
"Udah lebih dari 2 minggu, yg biasanya selalu ada voucher goride dan gofood, sekarang udah ga ada lagi.. paket goride dan gofood pun ga ada, gojek sekarang PAYAH BANGET ! Awalnya saya udah percaya sama gojek, pindah dari aplikasi sebelah, eh skrg malah mengecewakan",1
"Gak perlu antri, gak perlu susah cari resto, ga perlu BAYAR PARKIR. Tinggal duduk manis makanan tiba sampai depan rumah. Kalau saya jd drivernya gak mau karena cuma dibayar 8rb belum parkir di resto + tujuan + bensin + resiko service motor + antri.",5
Saya sering pakai goride tp kenapa ga pernah dapat voucher go ride ya?? Mohon di cek lagi apakah ada yg salah dengan akun saya karena akun yg lain selalu dapat padahal saya lebih sering pakai dibandingkan dia,1
Gopay saya knpa belum masuk2. Say isi lewat oneklik bca. Tapi kok gak masuk2. Udah lapor nunggu 2 hari. Tapi belum juga masuk lapor lagi masih suruh nunggu 2 hari. Saya telfon customer nya juga suruh nunggu 2 hari sampek kpan nunggu 2 hari nya. Niat kagak si. Kesel lama2 gua nunggu,1
"Ini gimana sih, kode verifikasi saya gak masuk masuk padahal saya butuh buat pesen go food, gak tau apa kalau orang lagi gak enak badan, gak usah pake verifikasi no handphone lagi...kayak sebelah gitu lho...cuma pake email aja",1
"Sejak nadiem jadi mendikbud, gojek mulai kendor, promo jdi jarang,gk kek sebelumnya pas nadiem msih jadi ceo. Kami harap bisa lebih baik lagi, hal positif yg biasa diwujudkan, kembali lgi",1
"Dulu saya sering banget belanja di sini, dulu ini bintang 5 tapi kayaknya sekarang bintang 1 aja hehhe pelit voucher bgt sekarang hahaha, mending kita semua ke grab, banyak voucher makanan, dulu order sampe 1 jt perbulan buat gofood, sekarang karena pelit voucher ga ada lagi bosen mahal asu",1
Mohon untuk akun customer disertai poto profil customer jadi bila ada order driver bisa lihat profil poto customer.jadi jika ada order iseng ( fiktif) bisa langsung di tindak tegas siapa pelakunya yg suka order iseng( fiktif).,3
"Kacok..dari pagi sampai sore tidak dapat orderan,onbid selalu..tolong pihak gojek bagaimana sistem sekarang ini,kami driver mau makan dan biaya lainnya,kembalikan sistem seperti dulu lagi 😡😡😭😭😭😭",1
"setiap pesan gofood selalu dapet driver yg jauh dari restoran. padahal saya dan driver setuju untuk cancel karena kejauhan tpi malah akun saya di bekukan. hampir 6 kali berturut2 dapet driver yg jauh. tolong perbaiki lagi servernya ya, padahal dulu aman2 aja kok. maaf ya saya kasih bintang 1",1
Oderan sepi bos bagi Surabaya. Gimana mau nyicil mobil sama makan buat keluarga. Apa gak kasian. Jangan kasi prioritas 2 dong. Yg adil. Salam satu aspal. GLODAK JAYA,1
Dulu saya menggunakan harganya Rp.2000 lalu Rp 9.000 terus semakin lama harganya meningkat Rp 12.000 .....tolongg kalo harganya lebih murah lagi karna semakin lama penumpang lebih memilih transportasi lain dikarenakan harga semakin tinggi...tolong untuk pengertianya ya😅,3
"Hallo semua kalian kalo udah apk ini seperti dompet digital dan pemesanan digital / layanan digital / Lainnya, aku suka pake apk ini tapi untuk biaya admin nya harga IDR2.000 bisa turunin gak harganya 🙏😅😂",5
"Kenapa setiap saya order gojek selalu dapat driver yang jauh,padahal saya buru buru dan driver yang dekat pun ada,jadi saya terhambat bekerja,tolong perbaiki sistemnya.",1
"Ada apa dgn app gojek ini?? Sy mau bayar tagihan bpjs dan listrik ko tdk bisa, mau beli pulsa jg error, tolong bagian ITnya segera di perbaiki kesahan ini untuk kenyaman pelanggan...mengecewakan😠",3
"Sangat membantu sekali, mau kemana aja gk bingung tengah mlm sekalipun jdi mudah, mau pesen makanan tinggal cocol HP sudah datang sendiri makanannya, top banget lah pokoknya aplikasi karya anak bangsa ini perlu terus di dukung 👍👍👍",5
"Gojek baru aja dikasih bintang 5 udah ngeselin, masuk ga bisa2 .. kode otp ga dikirim, sinyal bagus dan cache udah di hapus ttp ga masuk2 hadeuh .. maauk lagi, ada bacaan Ups. Ada yg salah, apa yang salah lagian -_- orang mau masuk akun maalah disalahin -_-",2
Aplikasi doang minta di update. Supaya dapet google adsense gitu? Sistem yg di urusin. IT nya lulusan SMK kah ? Saya ingin nanya ? Gojek kapan hancur nya ?!,1
Sekarang gojek udah gak ada promo goride lagi.. masa dapet voucher yang jarak tempuh restoran nya 13km lah..jauh jauh gitu..makin gak danta nih.. Perasaan jadi gak ada manfaat nya sekarang..order tiap hari promo nya malah gofood gak danta,4
Luar Biasa... Kehadiran Gojek sangat memberi kemudahan dalam segala hal.. Sukses trus Gojek..,5
Kenapa ga bisa konek ma apk driver? Vouchernya ga bisa kepake dong??suee,1
Aplikasi gojek jelek ngga kaya rivalnya nomer saya udah terdaftar ngga bisa masuk juga beda jauh dengan rivalnya yg mudah untuk login ke akun,1
Alhamdulillah stelah adnya aplikasi gojek urusan apa pun jadi gampang..... terimakasih gojeeeekkk!!!!,4
Gue gag tau ni salah operator ayo gojek ya. Tiap mo login pk kode sms tu sms datangnya smp 5 menit setelah kirim padahal kode kadaluarsa hanya dalam waktu 1 menit walhasil gue gag bisa login juga smp sekarang.,1
gojek di singapore menu nya ga ada pengaturan.go pay juga hilang. susah kalau mau beli pulsa roaming simpati.,5
Semakin naik versi semakin sulit orderan..dari pagi sampai malam cuma 2 orderan yg masuk..walaupun di on dari jam 6.00 pagi..sore menjelang malam baru di kasih 1.oredran,2
Upgrade pakai SIM yg terbaru katanya jenis ID nya tidak bisa dipakai. Sepertinya verificatornya kurang piknik 🤭,1
"Mantap. Buat lagi dong voucher unt kastemer yg setia, dan terverifikasi.",5
Orderan makanan restoran lebih dari 5 km kok tidak bisa..saya pengen makan ditempat itu jaraknya gak bisa..dulu bisa..gojek sekarang ditinggal bapak nadiem.carut marut....lama2 kalo tidak dibenerin akan ditinggal.costumer ini,1
selama ini saya paling suka dengan gojek dibanding yg lain. tp setelah saya isi gopay via sms banking gk masuk dan sudah 3hari d abaikan saya jadi kecewa. saya udh kirim bukti tf dan akun saya bahkan sudah di tlp cs gojek tp tetap saja tidak ada penyelesaian. trimakasih,5
"1. Setiap saya kirim email ke CS hasilnya tidak memuaskan, pun masalah tidak terselesaikan. Kaya ngomong ama program AI beta yang codingnya error 2. Rute nya sengaja dibuat jauh biar ongkos nambah. Sampe segitunya ya emang caranya nyari rupiah?",1
"Gofood pakai kode promo, pesan karena dapat potongan, tp setelah driver datang mengantarkan maaf kurang ko kurang ternyata eh ternyata harga nya kembali sebelum dapat promo, sial lama2 gw uninstall nih app makin hari makin menipu",1
Kepada pihak Go-Jek Yang BABI. TOLONG UPGRADE KE PREMIUM JANGAN DIPERSULIT. BANGSAT KALIAN. Tarik dana KE BANK JUGA potongan JANGAN MAHAL YANG ANJING.,1
Driver pt.gojek pada menjerit... 1 jam 1 order... pindah aja ke apk lain.. biar ga untung sebelah,1
"Mohon perhatian dari pihak PT Gi, kenapa di Daerah Bali banyak Driver yg menggunakan plat B, mereka tidak mau menjalankan order tapi, mereka menyuruh custumer untuk mentransfer sejumlah uang atau gopay untuk pembayaran, satgas gojek di bali tidak berguna",1
"Minta isi gopay sama mas drivernya, pas mau ngisiin saldo punyaku, eh malah sms kode verifikasinya ngga dikirim ke mas drivernya. Sampe mas drivernya pusing sendiri nungguin sms.. udah di klik kirim ulang masih aja nggak sampai sms nya..",1
bagus dan setia menemani perjalanan selama -+ 4 tahun yang lalu tetap.maju PT. GOJEK INDONESIA Bikin negara sendiri lebih kaya lebih baik ngasih makan ke anak kita dari pada anak orang lain tetap perbaiki sistem buat driver dan custemer menjadi prima .,5
Jd aplikator jgn KKN.bikin driver prioritas dan member....harus adil sama smua driver...inget yg anyep juga butuh mkn dan keluarga nya juga sama...KLO lue ngk adil inget tanggung jawab nya d akhirat berat...doa driver sama keluarga nya bakal di ijabah sama Allah...inget itu CEO gojek,1
"Belakangan ini saya sering memesan gofood, tapi beberapa kali, yang saya beli dan yang saya terima (tidak sesuai pesanan). Tp untuk keseluruhan nya BEST lah",4
Parah gojek selalu mencari kesempatan di waktu hujan dan banjir harga gila gilaan gak masuk akal ini namanya pemerasan anjing,1
Sangat puas dengan pelayanan nya.. Satu aspal sukses selalu dimna pun berada.,5
"Saya sudah masukan kode promo vocher terpasan, tapi kok vouchernya ngak ada Maaf saya kasih bintang 3, kamu PHP",3
"tadi malem dapat voucer 20rb blm kepakai masa aktf sampai tgl 23 feb ,ini baru tgl 17 udah hangus aja ,kecewa",1
"Terima kasih buat gojek, yang membagikan kode voucher kepada semua costumer gojek. Semoga sukses terus",5
"Uang di atm istri saya habis semua tanpa ada kode verifikasi segala macam dan ternyata semua berasal dari pemakaian gopay, ntah knp bisa bgni saya juga ga paham, padahal sudah lama sekali tidak menggunakan aplikasi gojek. Tolong bantuannya pihak gojek, jumlah uangnya lumayan yg hilang",1
"Kenapa saya isi paket data/pulsa tapi belum terisi-isi/blm sampai udh sehari, dn pembayaran saldo paylater saya ke ambil, tolong perbaiki lah. Jadi saya ragu mo beli pulsa/paket data lagi, karna tidak ke isi tapi saldo paylater keambil. Rugi dong saya.",1
Saya membeli barang di shopee menggukan jasa gosend tetapi gosend sampai detik ini susah di hubungi....di tlp di sms tdk merespon hello apakah kurir gosend ingin menipu pembeli dan penju barang blm sampai tujuan..tetapi di aplikasi sudah di selsaikan oleh kurir nya,1
Kalo ada promo gofood ataupun yg lain. Tolong harnganya jangan semakin mahal dan ongkir semakin besar. Karna sm aja ngasih promo tp ongkirnya mahal. Gak ada gunanya. Mending gak usah sekalian,3
Langganan udh lama .. Tiba2 ga bisa dipake ga bisa cari alamat .. Ga bisa go pulsa .. Setiap prmbayaran gagal muat terus .. Saldo gopay juga pajangan doang jadinya .. Ampe kapan ini udh hampir sebulan ga biza dipake .. Uninstal aja lah,1
banyak oknum yang tidak bertanggung jawab alasan memberi hadi gopay senilai 2jt dan situs gojek bisa di buat2 seolah2 benar. intinya keamanan pihan aplikasi ini kurang begitu aman. masih banyak kebocoran2 yang bahaya dan merugikan banyak orang. uninstal,1
"Akun gojek anda bermasalah,segera hubungi di bwah ini. Yg saya butuh kn transfortasi, bukan menunggu lama menelpon mendengarkan musik gojek. Bru kali ini pakek akun gojek, ngk bisa pesan gojek. Tlong di perbaiki,jgan smpai pengguna lama terganggu dgn ini.",2
"Merugikan kalau aplikasi yg sekarang, sy cenderung lari ke sebelah aplikasi lebih jelas aplikasi, ngk kampungan",1
Bikin promo sendiri tapi tiba2 di tarik vouchernya? Niat ga sih gojek ngasih voucher ke cs?,1
makin mahal.. dan pelit sx sama voucher. udah males pake gojek sekarang .. PELIT sama konsumen nya,1
Payleter nya gak bisa di pakai di merchant. Padahal di merchant nya udah ada spanduk payleter,2
"Kenapa sekarang order gofood jarak 5km aja harganya ga muncul, notifikasinya kejauhan takut makanan dingin , yaudah resiko yg beli itu sih, posisi rumah agak jauh dari mana mana. Bikin repot aja kalo mau pesen makan, biasanya juga bisa.",1
Saya kecewa dengan gojek. Sudah 6x saya upgrade tidak sukses2. Tidak ada juga pemberitahuannya apakah gagal ataupun sukses sampai saya menunggu lebih dri 3 hari ttp sj tidak ada. Setelah saya keluar akun dan masuk kembali malah disuruh upgrade lagi.,1
"Sial, Langganan voucher yang baru tidak dikasih keterangan min. pembelian pas udah langganan baru di kasih tau itu pun min. pembelian nya 65 ribu buat potongan 12 ribu doang fix pindah app..",1
Bagus banget. Kenapa setelah top up buat pembayaran ternyata gak bisa. Proses blom berhasil. Coba beberapa saat lg. Akun udh verifikasi tapi ditarik dana atau bayar gopay tetap proses blom berhasil. Coba beberapa saat. cek bantuan cuma tulisan doang gk bisa chat langsung. ???????,5
"Tolong untuk pemilik gojek atau lainnya ,akun saya di bekukan seenaknya ,permasalahannya cuma saya log out acoount ,saya sudah konfirmasi ke cs nya ,gopay saya tolong kembalikan kalau akun saya ke blokir ,atau ada yang tau cara ngembaliin aku saya?",1
"Goshop berkali-kali dicancel karena driver tidak cukup membawa uang:( tolong solusinya min! Jangan salahkan saya karena cuma punya uang cash, di+ server error trus.",1
Saya sudah perbarui apk gojek. Tapi kenapa saat sedang mencari driver malah apk nya keluar sendiri? Sebenarnya yg salah apk nya atau hp saya? Saya minta tolong pada pihak terkait agar menyikapi masalah ini karena ini menyangkut kenyamanan pengguna. Terima kasih,3
"Terlalu fokus dengan promo makanan, voucher food dibanyakin, padahal dilapangan yg menggunakan jasa ride jauh lebih banyak. Lebih bagus aplikator sebelah bisa beli voucher penumpang atau makanan. Disini malah bisa beli voucher makanan dan game saja, PARAH",2
"Untuk server,,mohon di analisa kembali,,saya denger dr sebagian besar driver go ride hampir 75% kesulitan mendapatkan order,kasihan beliau2 dr pagi susah bgt dpt order..saya sebagai cs merasa kasihan..mksh",1
Udah update / upload dokumen buat upgrade gopay tapi masih belum ada kabar sampe sekarang. Udh lebih seminggu saya upload dokumennya. Tolong ditanggapi sudah sampai mana proses verifikasi ?,3
"Maaf saya kasih bintang satu,,kenapa sekarang kalo saya mau pesen gocar kok harus set- manual .ga bisa set- otomatis kan jadinya repot kalo begini,tolong deh di benerin lagii .soal nya gojek ini adalah transportasi utama untuk semua orang.",1
"Semakin mengecewakan,tidak seperti dulu lagi,voucher banyak lah ini kebalik pake di beli,yg dulunya pesan 2 tw 3 kali dpt voucher,miris...nyesal kalian pakai jasa gojek yg sekarang..",1
"Kenapa sekarang sy sulit mendapatkan Driver..Sinyal ok..tpi sulit..sy pikir sy aja..ternyata sy tanya kawan benar sulit&Lama mendapatkan Driver.padahal banyak driver..kalah sama tetangga sebelah cepat.apakah tidak ada yg meninjau.tolong diperhatikan,,..",4
Gojek adalah aplikasi teraneh yg pernah saya temui aplikasi nya gak bisa login pokoknya gojek GK mau saya pakai dan tak mau saya lihat lagi,1
"PT. GI Semakin besar, semakin betingkah, semakin semau-mau, semakin TDK manusiawi",1
"Mudah, sangat membantu.. Tp sayang update identitas sampai sekarang belom bisa",5
"Sering dapat driver yang jauh Di dekat lokasi padahal banyak driver, tapi ga dapat yang dekat",3
Apa apaan ni koq mulai sepi lg padahal kmaren nya dh bagus.. mksudnya apaa si.. kasi lah orderan 1 hari 10 jg dh bagus.. pelit,3
"Suruh pasang pin tapi nomer ku dah ganti, gimana nih min?",3
Beberapa kali order go car slalu dpt driver yg baik n sopan..makazih..,5
"Saya kesel banget udah puluhan kali nyoba buat upgrade gopay selalu di blng id card nya gak asli Kurang asli apa coba,",3
Bisa beli tanpa ke warung bermaanfaat saya kasih bintang lima.,5
dear gojek apakah bintang bisa di ubah? sempat terjadi ketidak nyamanan tapi driver bertanggung jawab bisakah meminta bantuan untuk memberi bintang 5 pada driver 😭😩 i have no good fellings after give 3 stars please help us,4
"Aplikasi kampret,, di saat mau ngorder login masuk ke akun aplikasi susah benar', aplikasi ta**k",1
Maaf saya kecewa dengan masalah pembayarannya karena setiap saya di suruh milih metode pembayaran selalu gagal memuat,1
"Klo bisa gojek seperti grab, yg bisa grab now. Kadang saya suka lama mendapatkan driver gojek yg terdekat. Pas saya pesan malah dapat driver yg jaraknya agak lumayan jauh.",5
"Kasih voucher gofood jangan php ,udah seneng dpt voucher ekh malah di ambil lagi 😁 gak kaya aplikasi sebelah kalau kasih kasih aja gak d tarik lagi 🤣🤣🤣",1
Saya order makanan selalu mendapatkan driver yang jauh..padahal kalo saya lewat restonya selalu rame dengan driver..saya kasian sama driver yg jauh2 dptnya dan sangat memakan waktu..tolong di perbaiki systemnya karena sangat tidak membantu,1
tolol sangat . . mau kirim uang suruh upgrade gopay pakai identitas ktp saya sudah burem terlihat rusak . identitas saya cuma ktp doang . lah terus gimana ini . . bodoh . ribet banget kau . auto uninstal.,1
"Ribet pake gojek, login aja hrs pake nomer hp, klo nomernya ganti, eh hrs bkin akun baru lagi!! Trs buka gojek knapa gk bisa pakai wifi (server sibuk sedang diperbaiki) mulu..tp pake data malah bisa..aneh banget!! Respon woy byk yg protes jangan diem aja dong!!!",1
Tolong untuk pembuatan akun customer di perketat lagi dengan harus foto selfi dengan KTP biar bisa dilacak dan di tindak . jangan hanya cukup gantin nomor telpon baru dan email baru saja sudah bisa buat akun baru . Yang ternyata hanya untuk melalukan order palsu merugikan kami sebagai driver ..,1
Terapkan kembali driver prioritas. BIAR YG LEMAH BELAJAR MENJADI KUAT BUKAN YG KUAT DILEMAHKAN. Belajar dari grab dlm hal mengurus driver. 16 jam utk tupo...kapan waktu buat keluarga😭,1
