,comment,author,publishedAt,likeCount
3939,"Ngeriiiii.🙈😁

Kunci mencari agama yg benar adalah
Gunakan akal sehatmu utk mempelajari doktrin/kitab yg di ajarkan.
Apakah masuk akal sehat atau tidak
Apakah menjunjung tinggi nilai"" moral & etika semua hal
Apakah konsisten doktrinnya utk dipakai dr awal smp selama""nya.
Pasti anda bs menemukan ajaran yg benar.🙏",@putrasulung2193,2024-11-20T04:06:23Z,0
3940,Bacalah alkitab dan anda akan.menemukan sangat banyak ditemukan ayat ayat sadis tentang pembunuhan ..peperangan,@kebenaranislam6977,2024-11-20T04:04:53Z,0
3941,"Surat 43:61
Surat 10:94
Surat 5:68",@MediaSosial-j8n,2024-11-20T04:04:37Z,0
3942,Mantap. Inilah ilmu. Kita tetap kembali ke RUKUN ISLAM yang lima perkara. Coba kita buka.,@nanasubhan-ux4xj,2024-11-20T04:04:05Z,0
3943,"Ini edukasi untuk or4ng iSlam, apalagi yang fahamnya mental ter0ri!sme.. Sadarlah!!",@ekafrantina,2024-11-20T04:03:52Z,0
3944,Salam damai NKRI dari saya seorang Agnostik.,@arrylambertus5459,2024-11-20T04:03:07Z,0
3945,Penjahat kakap telah di bunuh dgn cara di racun oleh wanita Yahudi 😂😂😂,@NETRAL-p4o,2024-11-20T04:02:57Z,2
3946,"Perang itu perlu, hukum internasional itu yg memegang adalah negara yg mempunyai kekuatan militer yg besar.(hukum internasional tidak akan berguna bila berhadapan dengan kekuatan militer yg besar).",@Sedrichaerunisamaruto,2024-11-20T04:02:44Z,0
3947,Yang jelas Tuhannya berbeda jangan disama samakan karena ajarannya berbeda.,@mandacan7380,2024-11-20T04:02:06Z,0
3948,"Perang itu hrs dihindari, . Jesus tdk membawa agama, ini hrs dipahami . Jesus mengajarkan kebebenaran dan mengasihi. TUHAN , JHWH .melarang membunuh , ini perintah atau undang2.",@jaharaalexius,2024-11-20T04:01:57Z,0
3949,"Adek kok ga kapok,kalo tanya islam ya tanya yg mendalimi soal sejarah & teologi agama",@alimawardi8660,2024-11-20T04:01:28Z,0
3950,"Islam perang kan krn diperangi awal nya.
Jd awalnya mempertahankan diri bkn beragresi mengawali perang",@bariarachman6416,2024-11-20T04:00:44Z,0
3951,"Yg jajah indonesia itu negara apa ya ?
Terus agama nya apa ya ?
Islam masuk indo melalui dakwah perdagangan tidak melalui perang 😂",@tommitriadi7288,2024-11-20T04:00:28Z,0
3952,"Nah tuh bingung sendiri kan mau membedah ajaran dasar agama itu. Keliatan narasumber juga mikir buat mengungkap nilai2 pokok ajaran islam. Bang Ade cerdas menggiring arah dialog. ❤❤❤❤
Pemikiran cerdas akhirnya pasti mengakui di luar sana ada ajaran yang jernih dan damai.😅😅😅😅",@juantuonji3171,2024-11-20T04:00:20Z,0
3953,"Kata agama Islam agama damai,,,,kok hampir semua umatnya teroris,,,. Agama yg suka skali menyebar kebencian. Argumen2 yg selama ini kita tonton di semua perdebatan lintas agama di Youtup semuanya tanpa dalil,,,,.",@blasiusbere1912,2024-11-20T04:00:13Z,0
3954,Agama bukan pemikiran atau logika mbak kuamaila . Perang ada aturannya.,@Pardosi123-i9g,2024-11-20T04:00:13Z,0
3955,Muhammad setelah jd nabi cari nafkahnya dr perang..,@badmason8766,2024-11-20T03:59:59Z,0
3956,"Islam akan memerangi segala bentuk kemaksiatan serta kemusrykan di dunia ini....,sampai agama tauhid ini tegak. Suka nggak suka , mau terima atau tidak, mau benci juga silahkan.....! Itu sudah menjadi kehendak Yg maha kuasa.",@jokostone5603,2024-11-20T03:59:18Z,0
3957,"Anda  berdua  termasuk  jujur , semoga  anda  dapat  Hidayah  dan  mencari  Tuhan  yg  benar....😊😊😊",@arekjawatimur5443,2024-11-20T03:57:53Z,0
3958,"Sebelum ada agama islam semua orang itu kafir belum ada ajaran muhamad dan orang kafir itu tidak mengambil nyawa orang, dan menjarah harta orang jadi orang orang kafir itu nyatanya lebih baik sampai sekarang. => MENGAMBIL BARANG ORANG ITU TIDAK BAIK, NGAKK BERKAH DAN MEMBUNUH ORANG ITU DOSA YG PALING BESAR KARENA TUHAN YG KASIH HIDUP, JANGAN KELEWAT TINGGI BERPIKIR",@Joseph-m4v3x,2024-11-20T03:57:39Z,0
3959,"Kritis juga pertanyaan nya, kenapa muhammad tidak menyebarkan gagasan nya dengan berdakwah tp dengan perang . Ini bukti bahwa mamad cinta hal2 duniawi, andai dia menyebarkan dengan dakwah, dia ga bakal dapat barang2 rampasan dan wanita, dan tentu duit untuk dia lakukan berdakwah jg ga ada. Dan dengan perang jg secara logika penyebaran nya lebih gampang karena agama tersebut dipaksakan. 
Beda dengan Tuhan Yesus yang benar2 adalah Tuhan, punya pengikut ratusan orang tetapi tidak bingung akan makanan, semua nya tercukupi. Dan bisa menyentuh tiap pribadi untuk jadi pengikutnya tanpa harus memaksa.",@JavaSc393,2024-11-20T03:55:50Z,0
3960,Mereka bkn berperang dan G ada tercatat dlm sejarah.Tp merampok pd  kafilah kafilah pd masa itu.,@SamsonPanggabean-li3qc,2024-11-20T03:54:48Z,0
3961,"Mantap  , terima  kasih  mbak  Kumaila  dan pak  Armando   pencerahan nya  .",@user-vu8tm5kv5kTAP,2024-11-20T03:52:50Z,1
3962,Si Ibu ini masih ragu ragu mengatakan ajaran Islam yang sebenarnya yang tertulis di Alquran karna tidak layak di katakan ajaran Sang Pencipta langit dan isinya yaitu Tuhan Allah yang ada ajaran ajaran manusia atau ajaran duniawi,@siparendean1111,2024-11-20T03:52:38Z,0
3963,"Anda salah tong... 
Justru di kitab sono ; kata perang, bunuh, pedang dsb lebih banyakan dari pada di alquran. 
Ente belum baca seutuhnya.",@Junaedi-j7t,2024-11-20T03:52:21Z,0
3964,Bukan agama perang umadnya suka berperang melawan kemungkaran,@BambangSusilo-us8hc,2024-11-20T03:52:16Z,0
3965,"Lebih parah lgi oten tuahnya Di bunuh agnan angan dosa di tebus mmng tuhan kaya gitu 😅 tuhan itu kan maha pengampun ya ampuni aja,malah menumbalkan Dirinya baru yg membunya berdosa pula gemana ceritanya sedankan kitab torat jangan membunh tpi kok mlah tuhan di bunuh gemana tu kan aneh",@ArsadRaman,2024-11-20T03:52:11Z,0
3966,Time Line historis Islam itu sesuai bukti empirik ataukah imajiner....!?!?,@surganeraka3466,2024-11-20T03:52:00Z,0
3967,Lanjutin lah videonya cokto tv,@kakataa246,2024-11-20T03:51:33Z,0
3968,Narasumbernya tidak konsisten dan cenderung ngeles,@MelkianusSuruk-dn7be,2024-11-20T03:50:50Z,0
3969,Dari diskusi diatas dapatkah disimpulkan bahwa ajaran islam tidak lagi relevan dengan sekarang?,@MelkianusSuruk-dn7be,2024-11-20T03:49:27Z,0
3970,pembahasannya ngeri.....,@eriksimanungkalit,2024-11-20T03:49:17Z,0
3971,Kapan lagi Pak Ade ???,@albertarnold920,2024-11-20T03:48:51Z,0
3972,Berhentilah kalian utk melecehkan agama islam.......percuma kalian mengaku beragama islam......tapi anda selalu meragukan kebenaran islam.......dgn segala analisa anda dgn logika anda...dgn mudahnya kalian melecehkan islam.....apa yg kalian simpulkan itu sangat miris bagi umat islam yg istiqamah.,@lutfiapen7750,2024-11-20T03:48:44Z,0
3973,"Gimana dgn agama penjajah, belanda,prancis, Spanyol,inggris,jerman,portugis dll. Adalah negara2 kristen penjajah yg jahat dan sadis😂",@BoyMaarif-h9l,2024-11-20T03:48:17Z,0
3974,"Saran saya Ade Armando yg sering mengajarkan logika, mendingan baca dan pelajari sendiri mengenai Alquran dan bandingkan dgn Alkitab",@YoSaLa,2024-11-20T03:48:04Z,0
3975,"kalau saya percaya, firman Tuhan itu kekal sampai akhir jaman. Tuhan Bukan Pendusta dan mengingkari kata-katanya",@ekasilitonga6356,2024-11-20T03:48:02Z,0
3976,"Omong kosong, takia itulah jawaban islam.",@floridairian1646,2024-11-20T03:47:34Z,0
3977,Keeeren...penjelasannya ringan dan mudah di mengerti tanpa harus ada emosi kemarahan krn menyinggung keyakinan,@nepakkock3705,2024-11-20T03:47:11Z,0
3978,"Orang yang hidup dan dibutakan oleh kebencian, akan sulit menerima pendapat orang lain.",@ALSare2808,2024-11-20T03:47:04Z,0
3979,"Selalu ada ancaman tuk kebaikan, itulah sebabnya Yesus di eksekusi ( di salib ) dan Yesus tidak angkat senjata karena ajaran Yesus ajaran Kasih jadi tidak mungkin perang dan bunuh, gituhh",@hellogaes1720,2024-11-20T03:47:02Z,0
3980,Orang pinter tidak menyutlan agama.,@suhendyjajang7967,2024-11-20T03:45:24Z,0
3981,"Jangan jadi narasumber kalo tdk tau sejarah yg benar dan tdk mengerti situasi zaman itu, hanya membangongkan dan menyesatkan",@bep5794,2024-11-20T03:44:41Z,0
3982,Sebagai penganut agama Islam Ade tidak ada koreksi thd narasi Kumaila bhwa Islam adalah agama perang..Aneh bin ajaib 2 penganut Islam mengatakan sesuatu yg tidak benar ttg agamanya..,@herryhenny4645,2024-11-20T03:44:32Z,0
3983,"perang nabi:
1. membalas serangan/ perlakuan yg tidak manusiawi pada umat islam sebelum phase hijrah. Nabipun sempat msu dibunuh namun diselamatkan Allah dg peristiwa hijrah ke Madinah.
Pengikut nabi disandera utk tdk hijrah atau diharuskan meninggalkan harta benda jika berkeras hijrah.

2. Tawanan perang dan jarahan perang menjadi alat menukar/menebus sandera yg tidak boleh hijrah. 

3. Mendatangi musuh ketempat yg jauh dari pemukiman menghindari korban perang dari orang tus wanita dan anak2. 

4. Memerangi penguasa yang melarang dakwah islam setelah permintaan ijin utk berdakwah didaerah kekuasaannya. 

5. Tidak memerangi orang2 non muslim didaerah islam dengan kontribusi pajak sebagai dana perlindungan .

6. Tidak membunuh orang2 tua wanita anak2 dan orang2 non muslim yg mengikat perjanjian umat islam dalam perang.",@herryhenny4645,2024-11-20T11:06:52Z,0
3984,7. Perbudakan thd tawanan perang tidak bisa dihentikan oleh salah satu pihak yg berperang kecuali dengan tebusan pada/pertukaran tawanan perang.,@herryhenny4645,2024-11-20T11:12:53Z,0
3985,PINGGIR JURANG,@morrisgamaliel2478,2024-11-20T03:44:17Z,0
3986,Ahhahahahhaa... dua orang yg tidak paham sebuah permasalahan secara detail tapi anda berdua berani membuat sebuah vonis..... saran saya adalah belajar lebih banyak lagi tentang sejarah islam dan sejarah dunia,@kebenaranislam6977,2024-11-20T03:43:36Z,0
3987,"Ane terbuka dg diskusi spt ini.. sangat terbuka dan berani.. ini sangat mencerahkan.. Menurut ane, orang kafir adalah orang non islam. Mereka memang disebut ahlul kitab.. kitabul injil wal kitabul taurah.. tapi tetap mereka adalah orang kafir yang tidak akan diterima oleh Allah SWT sebaik apapun mereka di dunia ini.. mohon maaf saudaraku non muslim. Ane hanya berbicara dari sudut pandang islam. Tapi saya menghormati semua agama.. Lakum dinukum wa liya din",@neutralityempty6988,2024-11-20T03:43:24Z,0
3988,@@xacand2536 Coba tunjukkan di bagian mana saya membenci?,@neutralityempty6988,2024-11-20T04:05:47Z,0
3989,"brrti leluhur ente pribumi sblm masuknya islam ke indonesia masuk auto neraka ya..
atau manusia2  skr yg terisolir peradaban belum masuk syiar agama islam auto neraka jga ya..
sungguh maha adil..😀",@nontonyoutube-v8o,2024-11-20T04:06:00Z,0
3990,"@@nontonyoutube-v8o Hehehe ya ane kan bilang menurut sudut pandang Islam.. dan menurut Islam, memang orang kafir itu tidak diridhoi Allah mau sebaik apapun itu.. Mau itu leluruh kita.. mau itu orang di pelosok.. ya semuanya yg kafir masuk neraka.. Lah memang aturan Allah seperti itu bro.. mau bagaimana lagi dunk? masak mau menolak hukum Allah? kan gak mungkin bro.. 

Ya intinya ane menghormati semua pemeluk agama.. Ane gak pernah jahat dg umat lain.. dan dalam masyarakat saat ini semua saling bekerja sama membangun dunia.. begitu bro",@neutralityempty6988,2024-11-20T04:21:29Z,0
3991,"What Alquran sudah tidak relevan? 
Kalau begitu yang tdk relevan kita hapus aja kali ya😂",@yorisaputra3128,2024-11-20T03:42:55Z,3
3992,"Trus kitab suci yg banyak ayat ayat palsunya gimana? 😅

1 fakta cukup membungkam podcast ini:

Para PENJAJAH (yg jelas sangat jahatttt dan membunuh) AGAMANYA apa????

Semuanya BUKAN ISLAM..
Lawak kalian 😅",@suararakyatofficial,2024-11-20T04:44:56Z,0
3993,Apa artinya ayat itu ga berlaku lagi?,@jonprihutahaean3510,2024-11-20T03:40:33Z,0
3994,Mantap Bang Ade dan Mbak Kumaila. ❤❤❤,@SellyPricilia-e1l,2024-11-20T03:40:00Z,0
3995,"1. B ade Perlu tau dulu, Yesus 
    Asal awal dr Surga (yaitu Fir 
   Man  Allah) Di utus  ke bumi
   (Berinkarnasii)  utk 1 Misi. 
    Dan kemudian Yesus kemba
   Li Surga  setelah selesai Misi
    Ajaran Utama Yesus menga
    Sihi Allah n Sesama n sama
    Sekali tdk memerintahkn  pe
   Rang dlm rangka Dakwah
    Dlm kenyataan  tdk berpe
    Rang sm sekali. Bahkan
    200-300 ter aniaya n rasul2
    Yesus banyak dibunuh. 
2  islam disebarkan dgn pe 
     Rang utamanya  jk terkait
     Penyebaran ke Luar tem
    Pat asalnya.. (Dakwah) 
    Bukan utk mempertahankan
    Diri. 
     Dan memang ajaran utk
     Perang diperintahkan  dlm
    Kitab quran.
    Di zaman Modern ajaran pe
    Rang dlm Quran tdk lagi se
    Suai karena akan berhada
    Pan dgn Hukum.",@gilbertgumara1427,2024-11-20T03:39:57Z,0
3996,Ngeriiiiiii,@hariantono2321,2024-11-20T03:39:49Z,0
3997,''mata ganti mata gigi ganti gigi ''..yang ada nanti rakyatnya semuanya Buta dan Ompong,@andresulistyo2636,2024-11-20T03:39:22Z,0
3998,Budak berdua ni...dah rusak akalnya 😅😅😅,@saidabdulfatah5021,2024-11-20T03:39:18Z,0
3999,Parahhhh. Aku mau murtad .,@wandi1168,2024-11-20T03:39:15Z,2
4000,"Belajar dulu yg bener... 
agar tidak keliru.....",@WiwinLemu,2024-11-20T03:38:42Z,0
4001,Podcast seperti ini diIndonesia sama hal nya bermain-main dibibir jurang. Semoga para netizen bisa berfikir cerdas dan bijak dalam memahami..,@dadangprabuilalang7803,2024-11-20T03:38:17Z,0
4002,yg seneng denger ini kbnykan mon muslim😂😂,@hendrakelana9064,2024-11-20T03:37:05Z,0
4003,Armando ni asli munaaafiq,@19arif80dedee,2024-11-20T03:35:45Z,0
4004,Perang..😂😂😂 aslinya ngerampok..😂😂😂,@irenaalexandri8315,2024-11-20T03:35:43Z,0
4005,"Menurut ajaran alkitab ada 10 perintah TUHAN Yesus jangan membunuh,beejinah, mencuri' jangan bersaksi dusta, jangan menyebut ALLAH dengan tidak wajar dll",@kucitdadaxkucit247,2024-11-20T03:35:03Z,0
4006,fakta bisa jadi penistaan klo disini.....asal yang ngomong jangan minoritas terutama double minoritas pula,@ChandraHandoyo,2024-11-20T03:35:01Z,0
4007,Semua perang jaman dulu hanya alasan untuk mempertahankan diri atau memperluas kekuasaan bukan alasan agama. Itu yang membedakan umat lain,@MelkianusSuruk-dn7be,2024-11-20T03:34:48Z,0
4008,Bahwa perang itu memang adalah fakta sejarah dalam penyebaran islam mula2,@arysuetil3094,2024-11-20T03:34:39Z,0
4009,Liat lah Nabi itu ada periode kehidupan Makkah dan Madinah. Itu supaya menjadi contoh manusia kadang kala lemah dan saat kuat. Kenapa disni yg dbahas hanya periode madinah.,@ibnufarhan4139,2024-11-20T03:33:39Z,0
4010,Klo menghadapai banu Qurayza apakah termasuk perang?,@user-vz3pd3nh4t,2024-11-20T03:33:31Z,0
4011,"Luar biasa bang Ade Armando 
Sangat mencerahkan dan mencerdaskan 👍👍",@coldplay12,2024-11-20T03:33:28Z,0
4012,"Fakta yang gak disebutkan Di Video ini,  dijaman Yesus Itu Sedang terjadi perang dan Pemberontakan, Status Israel di jaman Yesus sedang di jajah kekaisaran Romawi, jadi yg mala bilang di era Muhammad perang itu normatif sehingga tidak bisa mempraktekan ajaran kasih dan damai sejaht, itu adalah peryataan benar2 bodoh, islam aja ada di abad 7, sdgkn Yesus ada di permulaan abad masehi yg lebih parah terjadi perang nya, tapi yesus tetap mengajarkan mengasihi sesama, bahkan yesus  menegur keras rasul petrus , yg ketika itu Petrus membela Yesus , mengahalau dengan pedang untuk memenggal kuping tentara Romawi, perjanjian lama adalah bagian History bangsa Israel ,tidak ada nama nya hukum kasih, bangsa Israel Hanya mengetahui mata ganti mata dan gigi ganti gigi, Berbeda dengan perjanjuan baru, yang mengajarkan hukum kasih, itulah yang Islam anggap Kristen itu lembek dan lemsh tidak melawan, Tapi ketika mereka berhadapan dgn Yahudi ,mereka salah alamat",@CrazyProphet123,2024-11-20T03:32:50Z,0
4013,"keliatan banget ya ini cewe gak jujur penuh, udah malu bgt kali dia",@rayendramalau1243,2024-11-20T03:32:39Z,0
4014,"1 Samuel 15:3, perintah membunuh ke laki2, perempuan, dan anak2. ….. coba sebutkan 1 ayat Al Quran adakah perintah membunuh seperti yg ada di kitab kalian ?",@sylviaburhan109,2024-11-20T03:32:37Z,0
4015,😊,@GeorgiusListens-vy8vm,2024-11-20T03:30:15Z,0
4016,"Jangan lah kalian mengira Aku datang untuk membawa damai, Aku datang bukan untuk membawa damai, melainkan pedang (MATIUS 10:34)

SETIAP KALIAN BERKUMPUL,PASTILAH MEMBAWA KEBURUKAN (  1 KORINTUS 11:17)

Paham kan, kalau KRISTEN itu dimana2 hanya membawa keburukan, KITAB nya udah mengkonfirmasi prilaku penganut nya ! 🤣🤣🤣",@supriyadi-nj3ml,2024-11-20T03:30:07Z,0
4017,BUNG ADE DALAM HATINYA KETAWA NGAKAK KOK JUJUR AMAT NARA SUMBERNYA....😅,@HAROKAH,2024-11-20T03:29:16Z,0
4018,"Laaa memang benar , dari junjungan saja memang watak perang",@johanjoe7215,2024-11-20T03:28:42Z,0
4019,Ade Armando agamanya apa sih!!,@SumiratAtnawijaya,2024-11-20T03:28:32Z,0
4020,.   *Jangan disangka Jesoes datang membawa damai.  Melainkan membawa perang.*,@PakMabruri-yd5gd,2024-11-20T03:27:35Z,1
4021,"Ini membahas ttg Islam. Mengapa bawa2 Yesus yg penuh kasih sayang dan damai sejahtera. Jika km mengenal Yesus n memahami ajaranNYA, km akan selamat.",@SellyPricilia-e1l,2024-11-20T04:06:47Z,0
4022,"​@@SellyPricilia-e1l
Iya benar kamu akan selamat bila mengamalkan Ajaran kasih Yesus seperti ygdi bawah ini

Matius 10:34Jangan kamu menyangka, bahwa Aku datang untuk membawa damai di atas bumi; Aku datang bukan untuk membawa damai 1 , melainkan pedang.

Lukas 19:27 Akan tetapi semua seteruku ini, yang tidak suka aku menjadi rajanya, bawalah mereka ke mari dan bunuhlah mereka di depan mataku.""

1 Samuel 15:3
Jadi pergilah sekarang, kalahkanlah orang Amalek, tumpaslah segala j  yang ada padanya, dan janganlah ada belas kasihan kepadanya. Bunuhlah semuanya, laki-laki maupun perempuan, kanak-kanak maupun anak-anak yang menyusu 1 , lembu maupun domba, unta maupun keledai.""",@hadimegatron4154,2024-11-20T04:18:26Z,0
4023,"@@hadimegatron4154 Itu konteksnya bukan mengkoordinir peperangan, mengajak perang, tapi perumpamaan, untuk bersemangat penuh dalam beragama. Dan faktanya murid-muridnya tidak pernah berperang, Bro. agamanya itu sendiri tidak memberi perintah perangi! tapi kasihilah musuh mu dan berdoalah bagi mereka (Matius 5: 44), hukum yang UTAMA adalah kasihilah Tuhan, dan kemudian yang berikutnya, kasihilah sesamamu (Matius 22:39)",@yosia4800,2024-11-20T05:05:15Z,0
4024,@@yosia4800 praktiknya beda,@PakMabruri-yd5gd,2024-11-20T14:00:15Z,0
4025,gantian dong narasumber Katholik yang diundang,@omsayoer5999,2024-11-20T03:26:52Z,0
4026,"26:02 Kumaila jangan ngawur ya. Perintah membunuh orang murtad itu gak ada di dalam Alquran, adanya di dalam Hadits. Itupun konteksnya dalam kondisi perang. Coba cek lagi.",@kevinhananto3884,2024-11-20T03:26:21Z,0
4027,Jgn sampai saya tampilkan ayatnya di alquran nih.,@iceblue1006,2024-11-22T07:11:55Z,0
4028,Surat Al-Baqarah 191- مِّنۡ حَيۡثُ اَخۡرَجُوۡكُمۡ​ وَالۡفِتۡنَةُ اَشَدُّ مِنَ الۡقَتۡلِۚ وَلَا تُقٰتِلُوۡهُمۡ عِنۡدَ الۡمَسۡجِدِ الۡحَـرَامِ حَتّٰى يُقٰتِلُوۡكُمۡ فِيۡهِ​ۚ فَاِنۡ قٰتَلُوۡكُمۡ فَاقۡتُلُوۡهُمۡؕ كَذٰلِكَ جَزَآءُ الۡكٰفِرِيۡنَ‏ ١٩١,@iceblue1006,2024-11-22T07:15:27Z,0
4029,"Dan bunuhlah mereka di mana kamu temui mereka, dan usirlah mereka dari mana mereka telah mengusir kamu. Dan fitnah1 itu lebih kejam daripada pembunuhan. Dan janganlah kamu perangi mereka di Masjidilharam, kecuali jika mereka memerangi kamu di tempat itu. Jika mereka memerangi kamu, maka perangilah mereka. Demikianlah balasan bagi orang kafir.

Kau pikir ini hadist? Hadist apa yg head titlenya adalah Al Baqarah? Ayo, anda sudah yakin sekali dengan komentar anda, tetapi ternyata keislamanmu serendah itu? Ini fakta, kumaila mendalami islam lebih dr mu. Jd jgn asal cuap ya. Kl kau bergetar krn ulasan ade armando dan kumaila, lebih baik kau teliti lg ke dalam keimananmu itu. Dan jadilah bodoh selama2nya",@iceblue1006,2024-11-22T07:18:31Z,0
4030,Islam memang agama perang tanpa perang mereka tdk akan bertahan. Camkan itu,@iceblue1006,2024-11-22T07:19:21Z,0
4031,"@@iceblue1006 Nyerocos gak jelas kayak emak2. Itu ayat yg lu tunjukkin GAK bahas soal ""membunuh orang murtad"". Lu ngerti murtad gak sih. Kalo goblok jangan dipamer.",@kevinhananto3884,2024-11-22T11:11:04Z,0
