,author,published_at,comment,like,en_comment
1471,@AldinLimbong-f4j,2024-06-17T02:11:09Z,"Kalau gubernur di pilih presiden saya setuju,,,",0,"If the governor is chosen by the president, I agree..."
1472,@marlinahongkowidjojo5228,2024-06-17T02:10:02Z,"Segala sesuatu bisa berubah tergantung banyak hal.Kita tidak boleh menjust seseorang ,siapapun Dia.jd tlg masyarakat seluruh Indonesia juga harus memahami karena kita tidak ada didalamnya,maaf yah itu pendapat saya.",0,"Everything can change depending on many things. We should not judge someone, whoever they are. So please, the people of Indonesia must also understand because we are not in it, sorry, that's my opinion."
1473,@Stikman_Lidi,2024-06-17T02:09:08Z,Pembohongan rakyat aja membangun peradapan baru.. Padahal proyek2 untuk kroni nya,0,Just lying to the people to build a new civilization... Even though the projects are for his cronies
1474,@BuzarMan,2024-06-17T02:03:22Z,Saya setuju proyek digebut tapai jangan lari dari petunjuk teknis. Tentu tenaga pekerja ditambah. Dan dilanjutkan pak Probowo.,0,"I agree that the project should be accelerated but do not run away from the technical instructions. Of course, the workforce should be increased. And continued by Mr. Probowo."
1475,@idasusiana1081,2024-06-17T01:46:31Z,nyebelin keluar omon2 tok,0,"Get out of here, you idiots."
1476,@UndangSunandar-j2v,2024-06-17T01:16:38Z,Jijik lihat dua orang total politik.,0,Disgusting to see two people totally political.
1477,@HalanYuk-rh2bp,2024-06-17T01:13:58Z,"Kasihan


Neggggg lin😂",0,"Poor thing

Neggggg lin😂"
1478,@paulussukujawan4320,2024-06-17T00:41:23Z,"Luar biasa, pa Ngabalin",0,"Amazing, Mr. Ngabalin"
1479,@tatasujita8281,2024-06-17T00:31:53Z,DUNGDung All,0,DUNGDung All
1480,@dessert-u8b,2024-06-17T00:31:02Z,Pada saat upacara di IKN akan terlihat siapa siapa para pejabat ygg memiliki mental karakter yg benar dan benar benar bekerja buat rakyat!,0,"During the ceremony at the IKN, it will be seen who the officials are who have the right mental character and truly work for the people!"
1481,@dessert-u8b,2024-06-17T00:29:29Z,Heran ya mengapa ada seorang pemimpin yg berjuang sekuat tenaga menyelesaikan pembangunan buat bangsa negara malah dihujat? kasihan banget mereka yg suka meludahi sumur yg airnya mereka juga minum walau tampak menjijikkan tp sy percaya perbuatan itu akan mendapat hukuman Allah,2,I wonder why there is a leader who fought with all his might to complete development for the nation and was even insulted? I feel sorry for those who like to spit on wells whose water they also drink even though it looks disgusting but I believe that act will be punished by God
1482,@partanto67,2024-06-17T06:04:58Z,"Setiap akibat pasti ada penyebabnya..
Sering2 aja berkaca yg bener",0,"Every effect must have a cause..
Just look in the mirror often."
1483,@loejan5834,2024-06-17T07:48:32Z,"Itu bukan berjuang tapi ambisius,,,  coba pikir secara  teknis,  pengecoran beton wallopun dikasi obstacles pengering",0,"That's not fighting but being ambitious... think technically, even though the concrete casting is given obstacles such as dryers"
1484,@loejan5834,2024-06-17T07:52:35Z,"Dari biaya pembangunan heading itu sendiri2,,,",0,"From the cost of building the heading itself,,,"
1485,@dessert-u8b,2024-06-17T08:37:42Z,@@loejan5834 maksud mu seorg presiden jg harus ngurusin pengecoran sampai sedetailnya hahaha,0,@@loejan5834 you mean a president also has to take care of the casting in every detail hahaha
1486,@dessert-u8b,2024-06-17T08:38:57Z,@@loejan5834 ambisius bgm?,0,@@loejan5834 ambitious how?
1487,@pungkasajirah9507,2024-06-16T23:57:42Z,Botak...botak..😂,0,Bald...bald..😂
1488,@Rosmiyati-z2q,2024-06-16T23:22:35Z,Aku kok jadi mules ya setiap lihat muka si kadalin,0,Why do I get a stomach ache every time I see the lizard's face?
1489,@noorinayatie8695,2024-06-16T22:04:28Z,"Ngabalin kan penjilat,asbun asal bunyi,asmong asal ngomong,bagi Ngabalin yg penting tetap berada dilingkungan istana agar dapurnya tetap berasap, dasar penjilat!!!",0,"Ngabalin is a sycophant, he makes noises, he speaks nonsense, for Ngabalin the important thing is to stay in the palace so that his kitchen keeps smoking, you sycophant!!!"
1490,@toyo1422,2024-06-16T19:26:55Z,Ngabalinnnnnnn 😂😂😂😂😂😂😂😂😂😂,0,I'm sorry 😂😂😂😂😂😂😂😂😂😂
1491,@sasonosasono4098,2024-06-16T19:02:18Z,Ayo wi abisin apbn buat mbangun ikn,0,Let's finish apbn to build ikn
1492,@SuarnoKadir,2024-06-16T18:38:45Z,"Tolong dusimak apa yang dikatakan ngabalin tentang gubernur harus sejalan dengan presiden, kalau begitu tunjuk sajak anak, menantu, jokowi sebagai gubernur",0,"Please listen to what Ngabalin said about the governor having to be in line with the president, if so appoint Rim Anak, the son-in-law, Jokowi as governor."
1493,@gunawanidrto5135,2024-06-16T18:24:53Z,"Kok bisa alien jadi narasumber?
Bitakkkk",0,"How can an alien be a source?
Bitakkkkk"
1494,@ewinmakabori6989,2024-06-16T17:18:54Z,"Moga aja HUT79 RI di IKN bisa sukses.. tapi kalo gimana- gimana, upacara tujuh belasan nya diundur saja.. sambil menunggu IKNnya rampung 😀, atw kalo memang tidak mau diundur.., sementara pinjem dulu kota ghoib saranjana tuk upacaranya biar setelahnya gak ada yang pulang..😀😀",0,"Hopefully the 79th Anniversary of the Republic of Indonesia at the IKN can be a success.. but if anything, the 17th of August ceremony will be postponed.. while waiting for the IKN to be completed 😀, or if you really don't want to postpone it.., for the time being, borrow Saranjana's ghost city for the ceremony so that no one will go home afterwards..😀😀"
1495,@johnardygoh6245,2024-06-16T16:46:29Z,Mesti kejar target Kerana kalau lambat over run cost nya 🙄,0,"You must chase your target because if you are late, you will overrun the cost 🙄"
1496,@amope6649,2024-06-16T16:43:04Z,"Kami orang Papua tidak butuh ikn dalam pembangunan sdm di tanah Papua. Kami butuh pendidikan yang mutu. Untuk itu cukup  Negara memberikan  fasilitas pendidikan yang serupa dengan yang ada di kota jakarta. Sama halnya juga di sisi kesehatan dll. Dari perspektif saya, jawaban pak Ngabalin sangat cukup keliru 👎",4,"We Papuans do not need icons in human resource development in Papua. We need quality education. For that, the State is sufficient to provide educational facilities similar to those in the city of Jakarta. The same is true in terms of health, etc. From my perspective, Mr. Ngabalin's answer is quite wrong 👎"
1497,@zulfachry9169,2024-06-16T16:42:58Z,"Kata si gaes strobo pejabat mengganggu, emng klo jagoan kamu yg jadi presiden nggk pake strobo gitu? Nggk di kawal gitu? 
Kasih kritik dan alasan yg masuk akal lah.",0,"The guy said that the official's strobe is annoying, if your hero becomes president, won't he use a strobe like that? Won't he be guarded like that? 
Give criticism and a reasonable reason."
1498,@gosolvoben3315,2024-06-16T16:26:37Z,Gomballl ngabalin... dr dulu tidak buka mata dan hati... byk dalihm investor asing aja tak tertarik peradaban dr mana... muakkkk dengar omongannya cocok sbg cantrikkk,0,"Gomballl ngabalin... since long ago he has not opened his eyes and heart... there are many excuses that foreign investors are not interested in civilization from where... sick of hearing his talk, suitable as a cantrikkk"
1499,@fotodekacom,2024-06-16T16:08:03Z,"yang nonton ini, coba di download UU IKN revisi terakhir dan dibaca pelan2...
oh ya soal otonomi daerah, kalian2 yg diluar pulau jawa ngerasa ndak sih selama otonomi daerah itu daerah kalian ada perkembangan signifikan selama 20 tahun ini? serius tanya.",0,"those who watch this, try downloading the latest revised IKN Law and read it slowly...
oh yeah about regional autonomy, those of you outside Java do you feel that during regional autonomy, your region has experienced significant development over the past 20 years? seriously asking."
1500,@fadilZikro,2024-06-16T15:55:35Z,KLO GK BERANI PASANG BADAN GK BISA JADI PEMBOHONG BESAR ITU BUKAN  PENGKHIANAT / PENJILAT YG BISA JADI PILIHAN JOKOWI..,0,"IF YOU DON'T DARE TO STAND OUT, YOU CAN'T BE A BIG LIAR. THAT IS NOT A TRAITOR/LICKMAN WHO CAN BE JOKOWI'S CHOICE."
1501,@farmagriculture666,2024-06-16T14:37:46Z,Males kali lihat penjilat seperti ngabalin ini.,0,It's annoying to see a sycophant like Ngabalin.
1502,@latifrt2129,2024-06-16T14:12:19Z,Dongeng ndasmu wan Abud 😂,0,"A story about you, Abud 😂"
1503,@Maraden-x2u,2024-06-16T14:05:51Z,Usir ini dari MKRI,0,Banish this from MKRI
1504,@jonibrahmanto1093,2024-06-16T13:57:15Z,Tukang Ngibulin kok jadi jubir...😅,0,Why did the prankster become a spokesperson...😅
1505,@darasdaras3104,2024-06-16T13:04:58Z,"Betul se X,nama seseorg sdg krj tp mendadak mundur pastilah ada masalah ,kalau ngabalin bilang tdk ada masalah bearti ngabalin tidaklah bohong,tp ngabalin cuma belum bisa jujur aja.",0,"That's right, X. If someone is working but suddenly resigns, there must be a problem. If Ngabalin says there is no problem, it means Ngabalin is not lying, but Ngabalin is just not being honest."
1506,@darniar7125,2024-06-16T13:03:14Z,Wssllm maaf pak anggota o2 yg pindah ke Ukn biyar gk di ganggu jadi biyar tenang yg tinggal di dki jakarta hanya nonton di onlay wssllm,0,"Wssllm sorry sir, O2 members who moved to UKN so that they won't be disturbed, so that those who live in DKI Jakarta can just watch onlay wssllm"
1507,@darasdaras3104,2024-06-16T13:01:27Z,Kalau sy jadi ngabalin hrs jawab insya allah aja,0,"If I have to reply, I have to answer, God willing"
1508,@darasdaras3104,2024-06-16T12:57:04Z,"Silakan bohong terus spy rakyat indonesia semakin terheran heran.
Yg botak itu jawaban nya ngaco jg.",0,"Please keep lying so that the Indonesian people will be even more amazed.
The bald guy's answer is also crazy."
1509,@nurarifin6325,2024-06-16T12:31:01Z,Itu makhluk Ragunan masih hidup y?,0,Is the Ragunan creature still alive?
1510,@ArsadSisigan,2024-06-16T12:15:44Z,"Bosan mendengar bicaranya, lebih banyak berbohong",0,"Tired of hearing him talk, he lies more"
1511,@samsulrahman7288,2024-06-16T12:10:56Z,"Maaf karena indonesia sebagian pemimpin terutama ditingkat provinsi.
Sebagian kurang memiliki kompetensi, kurang memiliki skill.
Dan kurang bertindak adil kepada orang2 dan kaum minoritas dan marjinalis, maka sulit mencari keadilan.

Apalagi klo pimpinan diatas tidak memikirin rakyatnya.
Maka lebih kacau lagi.

Sebaiknya bila pimpinan di atas nya  sudah baik pola pikirnya.

Maka pimpinan dibawahnya bagus ditunjuk langsung oleh presiden, biar presiden yang memilih orang2 yang adil dan mau memikirin semua rakyatnya sehingga tidak ada lagi yang jadi penonton.",0,"Sorry because Indonesia has some leaders, especially at the provincial level. 
Some lack competence, lack skills. 
And do not act fairly to people and minorities and marginalized groups, so it is difficult to seek justice. 

Moreover, if the leaders above do not think about their people. 
Then it is even more chaotic. 

It would be better if the leaders above had a good mindset. 

Then the leaders below should be appointed directly by the president, let the president choose people who are fair and willing to think about all their people so that no one is a spectator anymore."
1512,@samsulrahman7288,2024-06-16T11:57:29Z,"Saya setuju bila gubernur di tunjuk oleh presiden dan tugasnya tegak lurus dan haluannya sesuai dengan  program dan mendukung program presiden , sepanjang program itu tujuan nya untuk kesejahteraan seluruh rakyat indonesia dan keadilan dan pemerataan.

Tapi klo hanya teori saja prakteknya nol.

Itu sama aja bohong.

Tapi klo betul untuk seluruh rakyat indonesia itu baru ok.",0,"I agree if the governor is appointed by the president and his duties are upright and his course is in accordance with the program and supports the president's program, as long as the program is aimed at the welfare of all Indonesian people and justice and equality. 

But if it's just theory, the practice is zero. 

That's the same as lying. 

But if it's really for all Indonesian people, then it's okay."
1513,@yuliusdjami6032,2024-06-16T11:49:20Z,Sigundul tu gubernur gila bayangan cocoknya.😅,0,"Sigundul is a crazy governor, I imagine. 😅"
1514,@lutfiatitimbang1219,2024-06-16T11:10:17Z,Ngibulin tuh jadikan tumbal biar ikn cpt slesai 😂,0,Please make it a substitute so that the fish can be finished quickly 😂
1515,@aminsuhardono3108,2024-06-16T10:33:24Z,pembangunan IKN dikebut malah lari dipaksa malah nggak karuan.,0,"The construction of the IKN is rushed but instead it is forced to run, instead it is chaotic."
1516,@EkosistemIndonesia,2024-06-16T10:32:00Z,Keren Ngabalin... Semakin meroket kegoblokannya!,0,Ngabalin is awesome... His stupidity is skyrocketing!
1517,@Oyannn07,2024-06-16T10:20:03Z,Kerajaan Indonesia,0,Kingdom of Indonesia
1518,@lintangfajar3608,2024-06-16T09:18:14Z,"Rakyat Susah Karena Ambisi Pemimpin yg Tidak Peduli Kepada Kesejahteraan Rakyatnya, .....",0,"People are suffering because of the ambitions of leaders who do not care about the welfare of their people, ....."
1519,@Sinau78,2024-06-16T08:57:52Z,Oh ini Chanel Olig*arki ya..,0,"Oh, this is the Olig*archy Channel, huh?"
1520,@pusunglodewyk9337,2024-06-16T08:43:35Z,"Tanyakan juga sama si botak, patung yg terbuat dari bambu di jakarta kemana…????",0,"Also ask the bald guy, where is the statue made of bamboo in Jakarta...????"
1521,@malamminggu9913,2024-06-16T08:43:23Z,Oom Geiz Yth. ngabalin ini bukan pengabdi jokowi pas nya; manusia kardus tepatnya. Lets see sebentar lagi ngabalin akan menjilat habis Pak Prabowo dan menyalahkan jokowi😂…ngabalin ini manusia tebal muka yang kepalanya kosong melompong,0,"Dear Uncle Geiz, Ngabalin is not a true servant of Jokowi; a cardboard man to be exact. Let's see, soon Ngabalin will lick Mr. Prabowo and blame Jokowi 😂… Ngabalin is a thick-skinned man with an empty head"
1522,@pusunglodewyk9337,2024-06-16T08:39:39Z,"Tanyakan sama si botak ini, uang aibon kemana",0,"Ask this bald guy, where did the Aibon money go?"
1523,@enanggunawan,2024-06-16T08:24:13Z,Demi urusan dunia jadi penjilat boleh lah 😊😊,0,"For the sake of worldly affairs, it's okay to be a sycophant 😊😊"
1524,@rafanz4099,2024-06-16T08:16:02Z,duo Dungu,0,Dumb duo
1525,@narsito6782,2024-06-16T08:05:11Z,Harusnya berfikir bagaimana bisa menyaingi . ... . K,0,Should think how to compete . ... . K
1526,@muhammadyani3093,2024-06-16T07:51:39Z,Tukang ngibul dipercaya ya.. Nyunsep....????,0,The one who blows the whistle is trustworthy.. Sniffing....????
1527,@agusstiawanagusstiawan1889,2024-06-16T07:51:15Z,dua dua sama ngabalin sama .gaees hidung kombayana .sama tuh dua dua nys  cuma bisa omom omon kerja ngga jelas,0,two two same same same same.gaees nose combayana.same same two two nys can only be omom omon work is not clear
1528,@udienprg67,2024-06-16T07:24:07Z,"Mules lihat Muhtar ngabalin,politikus bunglon dan penjilat penguasa😂",0,"It hurts to see Muhtar Ngabalin, a chameleon politician and a sycophant of the authorities😂"
1529,@za5501,2024-06-16T07:22:56Z,SEMOGA INDONESIA MAJU  DAN TETAP POSITIF INDONESIA SENTRIS   ...,2,MAY INDONESIA PROGRESS AND REMAIN POSITIVE INDONESIA CENTRIS...
1530,@udienprg67,2024-06-16T07:16:41Z,"Setuju,kalau Bedebah2 yg di istana...? Pindah dari jkt,,, biar gk bikin bikin heboh dan macet 😂",0,"Agreed, if the bastards in the palace...? Move from Jakarta,,, so as not to cause a commotion and traffic jam 😂"
1531,@GhanimSiagian-oo8nf,2024-06-16T07:12:54Z,"Capek pak nabalin jelasinnya, kami masyarakat Indonesia da sangat paham pemikiran orang2 itu, like yg setuju ikn dibangun, biar pemerintah tdk cemas ma masyarakat Indonesia....",1,"Mr. Nabalin is tired of explaining it, we Indonesian people really understand the thinking of those people, like those who agree that the island should be built, so that the government doesn't worry about the Indonesian people..."
1532,@ToniIndramasbudiarta,2024-06-16T07:11:51Z,"Pak tua nyadar dikit pak Anis gubernur yg  di puji2 pak tua , yg ngangkat dan nyalon  pak Anis jadi gubernur siapa sy tanya , bapak terima barang masakx saja tanpa melihat awal mulax jadi , ini sekedar masukan saja , jgn sampai pribahasa mengatakan kacang lupa kulitx",0,"Old man, please realize a little bit, Mr. Anis is the governor who is praised by old man, who appointed and nominated Mr. Anis to be governor, I ask, who is it that you just accept the goods without seeing the beginning of it, this is just a suggestion, don't let the proverb say that peanuts forget their skin"
1533,@ToniIndramasbudiarta,2024-06-16T07:01:05Z,"Maaf untuk dialog.di room ini ada dak keadilanx gak usah sok2 hebat deh , dgn cara debat seperti ini yg tidak berimbang sudah mau melukai perasaan warga Kalimantan pada umumx dan Kaltim pada khususx , se akan2 hak kami , wilayah kami  bahagian dari NKRI  , bos ,tidak boleh di jadi kan IKN anda2 yg katax org yg bunafit , tapi syg TDK menunjukan ahlakul,Kharimah tidak punya sifat adil , malah menunjukan ahlak manusia yg serakah , apa harus menunggu kiamat dulu baru anda setuju Ibu kota di pindah kan begitu",0,"Sorry for the dialogue. In this room there is no justice, no need to pretend to be great, with this unbalanced debate method, you want to hurt the feelings of the people of Kalimantan in general and East Kalimantan in particular, as if it is our right, our territory is part of the Republic of Indonesia, boss, it should not be made the capital city of you who say you are greedy people, but you do not show morals, Kharimah does not have a just nature, instead showing the morals of greedy humans, do you have to wait for the apocalypse first before you agree to move the capital city like that?"
1534,@AfifMuhammad-qx1lc,2024-06-16T06:53:11Z,Gak usa bingung2 cari IBU PERTIWI BUNDA RATU SARINAH SUKARNO BERES TSU,0,"No need to be confused looking for MOTHER EARTH, QUEEN MOTHER SARINAH SUKARNO, BERES TSU"
